time_s,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,orient_0,orient_1,orient_2,orient_3,accel_0,accel_1,accel_2,gyro_0,gyro_1,gyro_2,pose,rssi
2.74,-8.81,26.45,13.239,0.323,-9.221,-8.665,6.555,11.683,-0.0908,0.0036,-0.2032,0.0212,0.2286,-0.084,0.545,-0.1762,0.0435,-0.0072,rest,-55
2.76,-2.006,-2.286,2.142,16.959,27.555,-0.045,16.306,-14.035,0.0766,-0.0762,0.1091,0.2211,-0.0366,-0.6578,-0.1644,0.2464,0.1106,0.0498,rest,-55
2.78,20.173,9.689,24.355,18.388,30.434,7.176,18.105,-6.143,-0.0601,0.1707,0.0216,0.0805,0.0371,-0.176,0.0033,0.2872,0.111,-0.3423,rest,-55
2.8,-4.305,35.646,-4.276,-36.01,37.861,13.648,-1.4,-7.428,0.1082,-0.0542,0.1148,0.0542,0.0734,0.0437,-0.0525,0.2091,-0.1731,-0.3244,rest,-55
2.82,12.289,12.625,9.605,8.155,-6.411,15.75,-0.911,-9.742,-0.0312,0.2021,-0.1735,0.05,-0.5037,-0.0325,-0.1301,-0.417,0.0778,-0.076,rest,-55
2.84,-41.984,16.791,28.7,29.802,7.179,0.921,26.563,33.648,0.1134,-0.0942,0.0201,0.044,-0.5429,0.1408,0.6819,0.128,0.2947,0.0366,rest,-55
2.86,-1.464,7.625,-16.317,-19.276,25.326,27.447,-19.822,19.36,-0.0087,0.034,0.046,0.0994,0.0248,0.423,0.0928,0.1248,-0.1667,0.4317,rest,-55
2.88,9.396,14.26,-32.164,-16.454,24.758,5.738,-38.276,20.766,-0.0544,0.1411,-0.0088,0.0205,0.3537,-0.2692,-0.2979,-0.0393,0.1654,-0.2662,rest,-55
2.9,-33.361,16.474,-12.06,-7.845,-37.136,-13.58,-0.151,18.608,-0.0771,0.1657,-0.0685,-0.0683,0.4612,0.0634,-0.1656,-0.031,0.2706,0.2932,rest,-55
2.92,-16.336,-0.849,1.803,-19.725,-1.114,0.106,22.804,24.149,-0.0329,-0.0214,0.0664,-0.0585,0.1766,-0.0264,-0.2908,-0.1914,0.2894,-0.0313,rest,-55
2.94,32.807,-10.273,5.824,47.854,-21.148,-37.956,25.732,-16.536,-0.0021,-0.0586,0.0268,-0.0951,-0.054,0.1349,-0.3025,-0.14,-0.0695,-0.2858,rest,-55
2.96,-8.451,2.376,-7.991,-5.428,-0.398,-13.115,13.821,28.72,-0.0464,0.0485,-0.024,0.0365,0.4697,0.1526,-0.532,0.0908,0.2466,-0.0443,rest,-55
2.98,19.913,-13.802,-29.711,2.823,-35.13,-4.795,25.737,-38.195,-0.1279,-0.1032,-0.0063,-0.0366,0.4197,0.2863,0.1486,0.0291,0.0786,-0.1724,rest,-55
3.0,17.144,-22.241,16.708,23.723,4.217,-3.524,8.006,-57.23,0.0302,-0.0113,-0.0051,0.0707,-0.0224,-0.3421,-0.0424,0.0135,0.023,0.0324,rest,-55
3.02,20.787,-21.721,3.514,25.799,-34.692,3.593,-11.708,-7.414,-0.0905,-0.017,0.1841,-0.1264,-0.3509,-0.3906,0.5182,-0.0925,-0.0051,-0.0806,rest,-55
3.04,-18.888,-4.703,49.165,27.841,-17.059,12.951,-16.63,-35.527,0.102,0.116,0.1046,-0.047,-0.05,0.2249,0.1174,-0.0787,-0.3238,0.0228,rest,-55
3.06,21.58,-23.952,12.775,6.631,15.003,17.44,-13.889,-32.339,-0.0534,0.0889,-0.0542,-0.0694,-0.5464,0.5258,0.2477,0.154,0.1935,0.1153,rest,-55
3.08,-4.887,-3.275,-8.551,52.695,11.118,-9.276,9.31,-20.217,0.1505,-0.0661,0.0501,0.1066,0.1154,0.0283,0.0032,-0.0113,-0.1153,-0.0899,rest,-55
3.1,29.592,-2.171,-15.716,-10.326,22.007,13.512,11.207,-5.15,0.0573,-0.0644,-0.026,0.097,0.2623,-0.2946,-0.2567,0.0217,0.3452,-0.3831,rest,-55
3.12,5.567,-27.521,-12.687,-7.289,-8.41,-10.676,0.144,-10.705,-0.1462,0.078,0.0753,0.0843,-0.4622,0.0897,0.2028,-0.2062,0.0018,-0.0233,rest,-55
3.14,36.843,38.49,-33.287,49.879,-18.305,19.613,19.41,-19.914,0.0493,-0.0108,0.0554,0.0231,0.3589,0.0226,-0.0504,0.2192,0.1161,0.1464,rest,-55
3.16,-13.292,-20.905,-11.354,-12.416,15.724,19.52,-3.103,28.618,0.1368,0.0243,-0.0822,0.1575,-0.0183,0.0378,-0.1019,-0.178,-0.2937,0.1266,rest,-55
3.18,-15.668,61.191,-21.721,-25.148,10.203,30.586,1.292,11.445,-0.1844,-0.0678,-0.1074,-0.1895,0.0351,-0.6728,-0.3967,-0.1074,-0.1663,0.0793,rest,-55
3.2,6.112,17.876,15.048,22.816,-0.038,6.069,10.23,2.833,-0.0397,-0.0332,-0.0818,0.0422,-0.0282,-0.199,-0.1987,-0.2421,0.1958,0.0157,rest,-55
3.22,-17.256,16.171,-11.209,-28.13,20.424,-10.742,-8.178,0.824,0.1143,0.002,-0.1199,0.0544,-0.1455,0.5664,-0.0003,-0.447,0.0715,0.3889,rest,-55
3.24,31.518,36.619,-20.395,18.243,-14.44,4.486,-25.459,-12.889,-0.0676,0.0899,0.0801,0.0277,-0.4051,-0.0935,-0.2238,0.1739,0.2356,0.2113,rest,-55
3.26,-15.104,-54.791,-35.339,28.433,-8.025,-15.014,32.853,25.303,0.0024,-0.0293,-0.0132,0.0227,0.48,0.1267,0.2178,0.2339,-0.2339,0.151,rest,-55
3.28,-5.891,-50.322,-42.563,-20.362,10.624,2.276,3.687,39.019,-0.1269,-0.0027,0.0304,-0.0736,0.0085,-0.48,0.423,-0.1363,0.4063,-0.0065,rest,-55
3.3,20.561,-1.066,-0.615,-11.681,2.382,6.36,-15.685,-2.501,-0.061,0.23,-0.009,0.1545,-0.0587,0.0778,-0.3964,-0.0894,0.0421,0.3172,rest,-55
3.32,4.44,27.674,12.815,32.548,-1.181,47.804,-9.708,-15.329,-0.121,0.2331,0.0819,-0.0334,0.3747,0.2063,0.5898,-0.3096,-0.0531,-0.0925,rest,-55
3.34,-39.474,21.207,-5.408,14.793,47.195,-7.065,-8.423,2.373,0.0987,-0.0567,-0.0631,0.1057,0.1136,-0.6134,-0.3676,0.3002,0.0804,-0.1524,rest,-55
3.36,-3.408,0.265,14.715,-27.165,-16.819,5.459,-1.997,11.437,-0.123,0.0357,0.1092,0.0487,0.0417,-0.0288,-0.2505,-0.0144,0.2519,-0.0238,rest,-55
3.38,-17.796,-9.845,4.017,-7.47,9.706,10.457,17.78,28.471,0.0996,-0.0934,-0.0904,-0.0076,-0.1354,-0.3415,-0.1325,-0.0949,-0.1344,-0.0632,rest,-55
3.4,23.569,3.985,49.436,3.41,-5.801,0.083,5.13,8.705,0.2077,-0.0845,0.0859,0.0208,-0.4713,0.2312,0.3803,-0.1714,-0.0018,-0.3451,rest,-55
3.42,-25.176,20.961,-9.328,-22.176,4.589,-10.448,-9.416,14.787,-0.1162,-0.0905,0.0154,0.0969,0.3714,-0.1995,0.2812,-0.1568,0.3652,-0.2268,rest,-55
3.44,26.57,-13.13,40.265,11.826,-20.32,-10.445,15.624,21.053,-0.0071,0.0045,0.0758,0.0132,-0.3881,-0.2439,0.0705,0.2431,0.3232,0.1559,rest,-55
3.46,5.746,14.976,-13.335,-3.065,-16.483,-24.975,6.671,3.71,0.0688,0.0546,0.0243,0.0557,-0.0128,0.1239,-0.2178,0.0739,0.1337,-0.1339,rest,-55
3.48,1.037,-12.472,-10.53,-22.499,25.315,21.314,10.749,39.444,-0.0189,0.3032,-0.0228,0.0255,-0.1193,0.1117,0.2507,-0.0228,0.3553,0.0478,rest,-55
3.5,5.41,-18.18,8.37,-2.681,-12.165,-15.529,53.435,-5.27,-0.1457,-0.0698,-0.0052,0.0547,0.1664,0.203,-0.1935,0.0681,-0.1752,-0.1239,rest,-55
3.52,-18.354,-23.768,21.284,13.772,19.533,0.786,15.536,-35.226,0.0863,0.0177,0.0627,0.038,-0.2961,-0.4494,-0.2136,0.113,0.138,-0.2736,rest,-55
3.54,-19.622,-14.465,-7.146,-27.241,-28.441,-16.437,1.725,-23.612,-0.0116,0.1059,-0.1302,-0.0206,0.3074,-0.1255,-0.1721,0.2327,-0.0612,0.2209,rest,-55
3.56,8.579,-6.857,9.594,6.409,20.418,-10.967,0.824,-1.23,0.0704,-0.1025,0.1017,0.0466,-0.3951,0.3625,0.6702,0.2004,0.2854,0.0171,rest,-55
3.58,-33.23,-36.882,5.102,-11.84,-18.292,-1.255,12.312,-29.055,-0.0449,0.151,-0.1075,0.087,-0.1454,0.1637,0.3292,0.1483,0.1818,-0.2303,rest,-55
3.6,22.273,-17.054,5.191,5.165,9.702,6.739,-16.876,-26.997,0.0872,0.0186,0.1149,-0.0045,-0.4215,0.2898,-0.1111,0.0684,-0.1295,0.3289,rest,-55
3.62,-17.531,-6.749,2.149,-21.844,6.61,32.238,-9.809,7.903,-0.2749,-0.0039,-0.0313,-0.0818,0.3244,-0.0979,-0.0532,-0.0754,-0.3834,-0.2264,rest,-55
3.64,19.222,-42.199,-15.326,-7.994,34.872,15.372,-11.143,26.09,-0.0741,0.1009,-0.1359,0.1073,-0.1218,-0.3086,-0.0651,0.0555,-0.0989,0.1108,rest,-55
3.66,-11.66,12.407,8.844,-1.218,-8.828,3.031,11.005,41.236,0.0939,0.0976,0.3089,0.0516,0.1454,0.2112,-0.3027,-0.0888,-0.1012,0.1295,rest,-55
3.68,-3.483,2.764,21.749,17.263,-3.234,-13.4,22.705,15.478,-0.1606,-0.0313,0.0166,0.0779,0.273,0.0852,0.1756,0.0128,-0.1348,-0.0523,rest,-55
3.7,0.38,-0.694,-37.711,-7.95,1.124,-5.627,-4.936,9.76,-0.1079,-0.1628,-0.0348,0.0764,0.5063,0.2346,-0.4405,-0.0465,0.0513,0.0355,rest,-55
3.72,10.786,-18.341,1.299,8.406,16.513,-16.114,-6.903,-54.076,-0.0621,-0.0524,-0.102,0.0166,-0.0168,-0.6778,0.0647,-0.1857,0.0971,-0.2564,rest,-55
3.74,0.6,-5.663,6.062,2.494,-5.103,-30.725,-29.544,-11.678,-0.0008,-0.0608,0.0625,-0.0279,-0.2895,-0.0834,0.0678,0.065,0.3757,-0.1338,rest,-55
3.76,-1.47,8.522,-0.468,-10.012,-30.985,-10.217,-21.474,-34.532,-0.0796,-0.1047,0.0584,0.0601,-0.2712,-0.0781,-0.5575,-0.0989,0.0798,0.165,rest,-55
3.78,-14.261,21.037,-30.314,-24.953,14.193,33.422,9.869,-0.807,-0.2195,-0.2022,0.0129,-0.0358,-0.3318,0.0197,0.0345,0.1889,0.0273,0.2457,rest,-55
3.8,0.16,-2.307,21.286,-19.569,56.289,7.505,7.617,10.502,0.1877,0.0793,-0.1605,0.1403,-0.1023,0.0321,-0.3838,0.1052,-0.1303,0.02,rest,-55
3.82,-5.682,38.5,39.645,0.93,1.28,-7.469,22.12,-6.578,-0.0421,0.0979,-0.0538,-0.0038,-0.4744,0.2113,0.5823,0.1442,0.2924,-0.1692,rest,-55
3.84,4.726,-18.863,-4.555,15.444,2.036,-28.253,-26.301,-27.623,0.0491,0.2064,0.1362,-0.1896,0.4263,0.2809,-0.4636,-0.0606,0.2191,0.1101,rest,-55
3.86,-26.182,12.215,-42.75,-4.456,22.759,0.368,-9.979,17.787,0.0975,0.131,0.0874,0.1081,0.2199,0.0797,0.0269,-0.0475,-0.2425,-0.1911,rest,-55
3.88,-5.64,4.829,28.816,-0.836,20.07,21.586,-4.629,11.894,-0.0244,0.1322,0.0636,-0.119,0.0485,0.4944,-0.0544,0.0895,0.1092,-0.2073,rest,-55
3.9,10.214,-27.877,-12.512,21.514,7.135,-6.09,8.929,-1.202,0.0013,0.0657,-0.0727,0.004,-0.0937,-0.4757,-0.2761,0.3136,0.0769,-0.2647,rest,-55
3.92,-30.807,-2.243,31.224,-3.735,26.14,7.039,9.425,-26.714,0.0938,-0.0335,0.0863,-0.0814,0.0531,0.1056,-0.0462,0.0809,-0.0533,-0.1298,rest,-55
3.94,32.11,20.979,-15.217,11.369,-14.854,-23.694,20.676,-34.082,0.0927,-0.0253,-0.0212,0.041,0.1744,-0.2479,0.2153,0.0227,-0.2512,-0.034,rest,-55
3.96,27.626,33.532,14.347,-23.807,9.812,17.017,14.514,15.699,0.0363,-0.0072,-0.0608,-0.1898,0.1019,0.0558,0.1673,-0.2675,0.129,0.4109,rest,-55
3.98,1.569,-1.233,6.18,40.647,-20.473,4.064,-15.993,-10.94,-0.005,0.1347,0.1801,0.0448,-0.113,0.7478,-0.1283,-0.1142,-0.355,0.2792,rest,-55
4.0,19.365,48.356,-27.79,29.163,1.403,16.122,-32.956,29.362,0.0787,-0.0039,0.0645,-0.0765,-0.1738,-0.139,-0.5558,0.1724,0.2383,-0.1403,rest,-55
4.02,6.964,-5.311,6.565,-12.552,-17.669,21.041,-1.277,40.442,0.0046,-0.0926,0.1227,0.0631,0.2181,0.3572,-0.1958,-0.0255,-0.0343,-0.2581,rest,-55
4.04,-5.272,26.728,4.747,-26.921,-31.117,33.296,-1.806,-12.948,-0.0274,-0.1477,0.1423,-0.0393,0.4102,0.0155,0.4289,0.0513,0.1706,0.1438,rest,-55
4.06,12.466,6.959,-4.657,38.309,-18.139,0.086,0.298,8.049,-0.0429,0.0315,-0.0169,-0.1582,0.0029,-0.3302,-0.5203,0.0274,0.0976,0.1053,rest,-55
4.08,11.343,-38.652,-27.22,39.47,-20.944,12.217,-13.739,1.593,-0.0633,0.0562,0.0137,-0.0448,-0.3151,0.0803,-0.3638,0.0855,0.5253,0.27,rest,-55
4.1,14.367,-1.712,-38.775,-26.446,25.656,-15.795,-13.985,-3.313,-0.1062,-0.1227,-0.005,-0.0892,-0.2223,-0.2344,0.1567,-0.0464,-0.0357,0.1194,rest,-55
4.12,-2.841,-5.565,9.409,13.364,-2.941,1.612,-15.636,-17.214,0.0769,0.0445,0.0455,0.0281,0.0139,0.2089,0.2805,0.1822,-0.0202,0.2774,rest,-55
4.14,4.569,12.648,5.642,4.94,-14.715,14.027,56.906,-7.496,0.0071,-0.0446,-0.0488,0.1544,-0.2019,-0.1422,-0.4762,-0.1515,-0.3417,0.1264,rest,-55
4.16,55.994,-7.334,-33.335,18.0,-14.538,25.987,-5.641,-12.636,-0.0178,0.0758,-0.0227,-0.0497,-0.0596,-0.3816,0.1191,-0.3573,-0.0888,0.1519,rest,-55
4.18,6.061,11.806,-1.301,23.395,18.494,8.923,18.551,15.008,-0.0439,-0.1344,0.042,0.0546,0.3271,-0.2809,-0.2719,0.092,-0.0142,-0.3772,rest,-55
4.2,7.502,-37.048,-18.905,27.034,36.498,-24.313,-6.588,0.852,0.1781,-0.0493,-0.0477,0.1549,-0.1124,0.2167,-0.4431,-0.0342,-0.3319,-0.2111,rest,-55
4.22,16.784,-0.998,-6.382,-14.975,-4.413,6.022,19.658,-52.503,-0.0832,0.0159,-0.0099,0.0403,0.0803,-0.0915,-0.1581,-0.0491,0.2297,-0.1464,rest,-55
4.24,-1.256,3.667,31.207,-6.006,19.176,24.64,-1.275,-4.214,-0.0329,-0.0256,0.0854,0.0231,0.0706,-0.3376,-0.2902,0.4287,-0.0356,-0.155,rest,-55
4.26,28.622,5.636,11.563,-2.761,-6.373,-3.392,-27.655,-1.759,0.0296,0.185,0.0086,-0.2334,-0.0282,0.8219,0.2599,-0.1622,0.1182,-0.1484,rest,-55
4.28,-27.076,-6.967,1.831,-37.443,-22.983,0.207,-8.163,7.896,-0.1215,0.0714,-0.1184,0.1643,-0.5147,-0.3278,0.1252,0.3328,0.063,0.1126,rest,-55
4.3,0.351,-20.528,-9.803,-24.238,-25.574,8.035,-22.464,6.391,-0.1302,0.0296,-0.0489,0.1407,0.0971,0.3707,-0.2267,0.0112,-0.1962,-0.0827,rest,-55
4.32,-5.242,-14.517,-24.31,-28.27,-46.795,-21.127,12.55,-31.97,-0.1368,0.1791,-0.0636,0.0321,0.1927,0.1988,-0.4567,-0.0462,-0.3236,0.4893,rest,-55
4.34,-31.898,-20.957,-20.812,-29.933,27.052,48.449,-9.515,-26.408,-0.2237,-0.0244,-0.0316,-0.0651,0.0664,0.1186,0.0969,-0.0632,-0.2203,0.1332,rest,-55
4.36,0.25,17.767,15.802,-28.435,-28.684,-15.111,-21.125,15.105,0.0351,0.1099,0.0396,0.0209,0.3599,0.1409,0.0204,0.2961,0.023,-0.0609,rest,-55
4.38,-16.756,14.061,24.741,-1.012,26.158,-39.4,-1.109,-0.802,-0.0727,0.2384,-0.0066,-0.0408,0.0078,-0.6008,-0.228,0.1966,-0.1258,-0.1658,rest,-55
4.4,26.191,26.805,10.34,-9.102,-4.789,-16.083,-19.895,-20.888,-0.0618,-0.1035,-0.1564,0.0219,0.0704,0.5102,-0.2005,0.0592,0.0625,-0.0508,rest,-55
4.42,14.887,15.505,6.548,-5.113,-7.151,-27.355,-16.118,-12.44,-0.1124,0.044,0.1197,-0.0908,0.085,-0.3102,-0.0915,-0.1381,0.1204,-0.1358,rest,-55
4.44,20.233,-4.914,-12.992,-25.066,5.064,17.904,5.466,44.777,0.143,-0.0308,-0.0318,0.047,-0.2514,0.3499,0.1085,0.0513,0.1374,0.3446,rest,-55
4.46,3.419,-2.261,30.174,19.351,-6.42,0.104,3.908,7.236,-0.1357,-0.1542,-0.0887,-0.0965,-0.1931,0.1904,-0.0507,0.0393,-0.2449,-0.0923,rest,-55
4.48,11.745,11.899,-14.491,3.233,43.977,-0.352,-13.864,-3.475,0.0092,-0.0151,-0.0031,-0.1443,-0.2888,-0.0448,-0.0496,-0.1132,-0.0354,0.0122,rest,-55
4.5,17.788,-1.984,7.982,-10.832,11.442,7.515,17.316,14.269,0.0589,-0.0098,0.0245,0.1064,-0.1956,-0.1885,0.0544,0.0831,-0.1648,-0.015,rest,-55
4.52,-1.88,-44.306,-4.392,-3.146,-3.206,28.318,-24.316,-16.492,-0.2612,-0.0481,-0.0396,-0.051,0.3323,0.2582,0.0234,-0.0741,0.2052,-0.004,rest,-55
4.54,-16.365,-34.325,-8.826,15.093,45.531,1.232,-15.307,-23.699,0.0552,-0.1765,0.055,0.0818,0.1309,-0.0659,0.1695,0.0342,-0.1556,0.3701,rest,-55
4.56,-7.034,15.515,-48.372,25.529,29.375,0.597,11.175,11.17,-0.0643,0.0547,-0.0809,-0.0609,0.3381,0.2924,-0.2119,-0.1467,-0.1291,0.1465,rest,-55
4.58,-20.0,7.134,14.937,-1.765,20.201,-6.086,-4.277,-19.545,0.1017,-0.0767,0.035,-0.0071,-0.3158,-0.1827,0.4149,0.0403,-0.2018,0.0611,rest,-55
4.6,-2.922,69.081,5.702,-7.612,28.401,-36.821,1.886,39.889,-0.0116,-0.1733,-0.0396,0.1455,0.1128,-0.2517,-0.2056,-0.1119,0.0722,0.2676,rest,-55
4.62,21.048,9.12,-26.633,-26.559,10.665,-26.909,-4.511,6.083,-0.1138,-0.1024,-0.0094,0.0504,0.3185,0.1821,0.0221,-0.1492,-0.2142,-0.1022,rest,-55
4.64,8.199,6.732,-41.998,-15.714,24.09,1.584,-28.34,47.116,-0.0029,0.0384,0.04,-0.0368,-0.2183,0.6365,0.301,0.1644,0.1153,-0.2007,rest,-55
4.66,25.551,-16.863,5.666,-32.788,-40.817,6.366,-16.182,-39.783,0.0541,0.212,0.139,-0.0257,0.0027,0.2663,0.3366,-0.0687,0.0068,0.0601,rest,-55
4.68,11.078,-2.662,-2.402,27.597,24.19,9.548,34.382,-7.729,0.1623,0.0543,0.3271,-0.1192,-0.2068,0.1256,0.1192,0.39,-0.1337,0.181,rest,-55
4.7,23.249,14.093,-19.22,28.155,24.586,11.992,4.087,4.522,-0.0079,0.0641,0.0031,-0.0849,-0.3146,-0.2256,0.0666,-0.0054,0.0431,0.1002,rest,-55
4.72,-12.546,29.313,-5.354,-8.669,9.648,-36.73,-15.811,19.621,-0.1737,0.1118,0.1511,-0.0369,0.0875,0.3357,-0.14,0.1736,-0.1342,-0.0955,rest,-55
4.74,-15.987,6.853,23.159,-3.682,-25.425,-21.654,7.892,36.882,0.0394,-0.0387,0.0766,-0.0239,-0.1135,-0.2875,0.4225,-0.5078,0.1596,-0.0927,rest,-55
4.76,-8.207,33.846,-14.283,-13.601,-2.608,8.277,-8.837,-31.477,-0.0866,0.1281,0.0075,0.0451,-0.0784,-0.1978,0.5033,-0.0376,-0.0887,0.2192,rest,-55
4.78,-14.447,-11.895,0.205,0.005,5.192,41.833,6.725,-47.561,0.0326,0.0038,0.0043,0.0246,-0.0086,-0.0158,0.1839,-0.1084,-0.1895,0.6048,rest,-55
4.8,-14.317,2.003,-29.913,2.329,-18.665,-8.849,20.901,9.44,0.0568,-0.1771,0.1837,-0.1192,0.4586,0.3065,0.1732,-0.171,0.0303,-0.0942,rest,-55
4.82,0.581,-4.997,-40.772,22.436,-1.622,-9.696,-11.207,7.169,-0.0894,-0.2255,0.0407,0.0519,-0.0599,-0.3444,0.0267,-0.2929,-0.2054,-0.1501,rest,-55
4.84,16.879,-7.252,-8.957,39.094,7.049,6.78,-7.394,-11.927,-0.2186,0.0969,0.0448,-0.0179,-0.0412,0.2208,-0.4664,-0.118,-0.2273,0.3543,rest,-55
4.86,17.513,-44.054,-30.275,-2.647,-9.449,-26.488,38.895,6.251,0.0475,-0.0692,0.0722,-0.038,-0.085,0.1833,-0.4887,0.3194,0.0365,0.2562,rest,-55
4.88,-21.508,-18.463,-23.238,5.006,1.32,-9.288,-20.281,-25.332,-0.0048,-0.0466,-0.0686,0.1547,-0.0247,0.381,-0.16,0.049,-0.0111,-0.3395,rest,-55
4.9,28.567,-2.703,14.928,-15.041,-3.297,-17.337,24.72,6.228,0.0367,0.1358,0.1156,0.0765,-0.4265,-0.2087,-0.3012,0.1455,0.0341,-0.2781,rest,-55
4.92,-3.775,-29.882,-1.063,-33.107,10.577,7.559,38.159,16.957,-0.0423,0.0818,-0.1398,-0.0962,0.0999,-0.6475,-0.0111,-0.2041,0.0203,-0.2155,rest,-55
4.94,8.485,0.387,28.007,0.135,-15.373,-4.938,-26.885,8.123,0.059,0.2469,-0.0622,-0.0268,-0.1727,0.0636,0.1145,-0.0107,0.2173,-0.1234,rest,-55
4.96,19.723,10.77,-0.241,-6.299,48.533,-16.34,5.959,-15.004,0.1786,0.0887,-0.0678,0.0513,0.0773,-0.155,0.2274,0.0779,0.0431,-0.0084,rest,-55
4.98,8.621,4.588,1.182,-12.82,33.875,-21.008,8.553,-6.405,0.176,-0.0903,-0.0735,-0.097,0.097,-0.4119,-0.1436,-0.4305,0.0481,-0.1,rest,-55
5.0,-29.761,21.712,-26.153,15.939,-14.021,32.031,14.991,-20.161,-0.0917,0.0606,-0.0262,-0.0169,0.3817,-0.2246,0.0274,0.1909,0.1618,-0.0319,rest,-55
5.02,-5.778,-34.776,-21.125,6.367,-2.758,1.499,20.785,-23.746,-0.0236,0.0189,-0.0704,0.1431,0.2726,0.087,0.5383,-0.2998,-0.0015,0.0733,rest,-55
5.04,-18.291,6.014,-22.132,13.811,21.157,5.447,-37.056,-19.336,0.0565,0.0021,-0.2694,0.1243,0.041,-0.2457,0.2985,-0.1355,-0.1377,0.0717,rest,-55
5.06,35.621,32.472,7.194,9.248,15.83,-25.14,12.883,-14.681,0.0318,-0.0227,0.0501,0.0118,-0.9219,0.0537,0.1926,0.0892,-0.0205,0.3284,rest,-55
5.08,6.227,8.753,20.89,7.252,-17.96,-48.767,-9.542,15.219,-0.0353,0.0801,0.0149,0.1288,-0.0886,0.1403,0.1518,0.3003,-0.3413,-0.0917,rest,-55
5.1,16.97,30.918,4.801,-5.854,15.142,17.374,-7.193,6.606,0.1181,0.189,0.0743,0.0044,-0.0162,0.1672,-0.0347,0.0379,-0.2116,0.2594,rest,-55
5.12,-22.804,-8.642,1.952,39.82,-8.454,-13.32,-11.016,33.178,-0.2812,-0.1003,0.2731,0.0591,-0.3318,-0.0126,0.0202,0.1692,0.3679,0.0777,rest,-55
5.14,-10.796,15.742,-13.965,-20.667,-35.198,-31.303,-17.929,-23.556,0.0313,-0.1199,-0.3144,-0.1044,-0.1416,-0.1816,0.4559,-0.1227,0.1762,-0.0038,rest,-55
5.16,-0.846,-16.708,-1.176,-15.302,3.4,-4.725,-18.893,19.838,0.0427,-0.0448,0.0145,-0.0084,-0.2603,0.0211,-0.1863,-0.189,-0.3246,-0.0717,rest,-55
5.18,11.339,-13.893,50.414,17.714,26.087,15.905,37.057,-15.74,-0.2561,-0.0446,0.0558,0.0152,0.0826,0.3963,0.1146,0.1598,-0.1879,-0.2191,rest,-55
5.2,32.282,2.018,-12.465,-12.428,-12.982,-14.179,-25.663,-30.008,-0.0195,-0.0593,0.1107,0.0293,0.0796,-0.2229,-0.0363,0.0722,0.1432,-0.0188,rest,-55
5.22,21.582,0.16,15.857,-9.797,-36.252,5.367,14.506,11.507,0.0422,-0.0349,-0.0807,0.0552,0.1279,-0.1683,0.3328,-0.1766,-0.1167,0.3273,rest,-55
5.24,17.372,-7.16,5.748,3.096,-54.912,-18.129,-1.017,-7.132,0.0247,0.1129,-0.0322,-0.1058,0.0975,-0.098,-0.0468,-0.0584,0.4484,-0.4481,rest,-55
5.26,-7.767,-0.074,-15.623,17.997,16.265,-0.955,-5.413,-2.239,-0.0105,-0.0078,-0.0188,0.0252,0.226,-0.3691,-0.3152,-0.3497,0.1733,0.0501,rest,-55
5.28,10.105,-28.59,35.699,-12.177,3.364,17.088,-19.74,-10.926,0.0179,0.2857,0.0301,0.1606,0.3617,0.1104,-0.2968,0.212,-0.2996,0.3202,rest,-55
5.3,4.0,-53.004,-6.81,13.079,-4.74,14.3,-17.0,-26.12,-0.0071,0.0032,-0.0348,0.1227,-0.2551,0.0939,0.0204,-0.3113,-0.2638,0.0024,rest,-55
5.32,39.624,11.585,-34.513,-62.21,14.661,-1.924,22.825,-17.614,0.035,0.0846,-0.0447,-0.0426,0.0076,0.1628,-0.0043,0.1948,-0.0924,-0.2657,rest,-55
5.34,39.54,-12.093,-11.369,-1.316,1.344,-7.734,-0.349,-0.795,0.0175,-0.2357,0.1881,-0.0147,0.1742,-0.4134,-0.1413,-0.1345,0.2939,-0.1172,rest,-55
5.36,15.162,-13.008,-9.052,-4.911,25.677,-37.797,-26.313,-38.946,-0.1088,-0.0812,-0.1614,-0.0734,-0.6044,-0.3054,0.3601,0.0807,0.0375,-0.2006,rest,-55
5.38,-30.722,-22.783,-0.864,17.364,18.047,12.612,-14.751,0.491,-0.0321,-0.0201,0.2037,-0.1762,-0.0704,0.3635,-0.4398,-0.1287,-0.1058,-0.0447,rest,-55
5.4,-31.919,11.906,13.326,10.168,-17.407,1.73,-17.989,-6.652,0.2153,0.0096,-0.1188,0.018,-0.4055,-0.3597,-0.3123,-0.0889,0.1874,0.1157,rest,-55
5.42,10.46,-21.978,-10.826,5.44,-12.566,-5.567,8.827,-6.975,0.0226,0.1593,-0.0172,0.1179,0.1678,-0.4402,-0.3306,-0.1667,-0.171,-0.0181,rest,-55
5.44,12.293,25.103,6.164,-8.914,-41.645,1.412,0.515,3.659,0.2106,0.1241,0.0785,-0.0962,-0.1539,-0.0285,-0.2326,0.1001,0.0714,-0.2177,rest,-55
5.46,23.936,2.046,-34.581,-1.027,5.624,19.456,-6.75,16.559,0.0187,-0.1315,-0.1415,0.1123,0.3588,0.0969,0.4487,0.2113,0.1367,-0.1823,rest,-55
5.48,34.629,10.726,-7.717,-13.365,5.136,-33.421,13.993,-19.071,0.0371,-0.0522,-0.0264,-0.0757,-0.0484,0.5668,0.4155,0.0709,-0.0051,0.1688,rest,-55
